indice,num_tema_cadastrado,sugerido_1,similaridade_1,sugerido_2,similaridade_2,sugerido_3,similaridade_3,sugerido_4,similaridade_4,sugerido_5,similaridade_5,sugerido_6,similaridade_6,posicao_tema_real,similaridade_tema_real
1167,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1168,11,1005,210.74379979280167,480,169.73351359119354,1075,157.60783818046778,948,154.59568660032014,1033,145.45623437633154,12,116.99927996093373,9,112.17397883622344
1169,11,11,203.55380222352468,1147,108.17655555364098,10,89.1627817657945,1109,75.91160457566437,1033,75.74080138675856,1150,67.18050292910617,1,203.55380222352468
1170,11,11,238.02829235070226,1147,178.75345794343102,1033,159.35120248888913,1005,153.27294732853457,480,152.48758828816275,948,146.24840725653138,1,238.02829235070226
1171,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1172,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1173,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1174,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1175,11,11,133.84186593309474,12,121.27351666686755,1169,121.27351666686755,948,108.72110908361617,480,104.16219592662047,1033,102.91557631667001,1,133.84186593309474
1176,11,1033,343.6857303539898,11,286.47302510248386,1147,198.4158551377735,1150,169.67164957062707,12,162.8851470843696,1169,162.8851470843696,2,286.47302510248386
1177,11,1005,116.8180341512719,11,113.71471269522297,12,99.81830219475715,1169,99.81830219475715,948,95.37034211352096,1147,91.92271000099703,2,113.71471269522297
1178,11,11,140.91849530501048,1150,113.02494805965988,1147,100.59837080702766,1033,97.20626137183135,1005,95.30252163847085,480,91.89262503061656,1,140.91849530501048
1179,11,1033,185.6174078443752,11,182.48631839823145,1005,163.83451230596924,1147,141.81505010542577,480,139.81172372225822,948,134.27517408216121,2,182.48631839823145
1180,11,11,235.03748751907244,1147,146.76821655638258,1033,120.98882426318515,10,88.53528981090028,1150,82.9657856236137,1005,81.20919302493132,1,235.03748751907244
1181,11,1033,142.9113267570467,11,122.91894068962388,12,101.84481689842488,1169,101.84481689842488,948,94.38287434759893,480,93.49847868914694,2,122.91894068962388
1182,11,1005,199.20596619309006,480,162.32034314782547,1075,151.7107051144566,948,147.5976815413308,1033,142.9830590450777,12,111.20246729781091,8,109.44807930000098
1183,11,1005,211.05348932918858,480,174.73891541703475,1075,161.58960560930754,948,159.3207671265405,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1184,11,1005,238.16343336007935,11,225.18844913071501,1033,222.57986059765946,480,220.93415381359713,948,200.92834607975848,1147,180.66460820563458,2,225.18844913071501
1185,11,1005,238.16343336007935,11,225.18844913071496,1033,222.57986059765946,480,220.93415381359713,948,200.92834607975848,1147,180.66460820563458,2,225.18844913071496
1186,11,1005,203.0467687370125,480,162.32034314782547,1075,151.7107051144566,948,147.5976815413308,1033,142.9830590450777,12,111.20246729781091,8,109.44807930000098
1187,11,1005,211.05348932918858,480,174.73891541703475,1075,166.48184901987608,948,159.3207671265405,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1188,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1189,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1190,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1191,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1192,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1193,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1194,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1195,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1196,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1197,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1198,11,11,320.83646082197953,1033,236.9417309655432,1147,190.3076085305541,1150,162.88542889358533,12,140.41800346819025,1169,140.41800346819025,1,320.83646082197953
1199,11,12,91.59132919496403,1169,91.59132919496403,11,88.73584831624527,1147,84.34138325285784,1005,82.60561687113649,480,76.20733873923596,3,88.73584831624527
1200,11,11,207.03784511993825,1147,120.11212530373238,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1201,11,11,164.12716127974082,1005,114.7326559665113,76,84.53320315501414,1124,80.56443558313661,10,77.50210742740873,930,71.64589230457896,1,164.12716127974082
1202,11,11,218.7387102711997,1147,106.59130449486547,1033,100.0864156070663,568,95.77875674966124,571,91.72805305532667,567,90.64208990327243,1,218.7387102711997
1203,11,11,247.00903072372284,1147,111.46418305470581,10,99.59487760247991,1033,95.07399407979553,12,87.97416984059657,1169,87.97416984059657,1,247.00903072372284
1204,11,1033,316.87970558435933,12,147.56263298735755,1169,147.56263298735755,948,136.26675307156066,11,132.88992339197128,1130,114.32256902996778,5,132.88992339197128
1205,11,1033,316.87970558435933,12,147.56263298735755,1169,147.56263298735755,948,136.26675307156066,11,132.88992339197128,1130,114.32256902996778,5,132.88992339197128
1206,11,1033,316.87970558435933,12,147.56263298735755,1169,147.56263298735755,948,136.26675307156066,11,132.88992339197128,1130,114.32256902996778,5,132.88992339197128
1207,11,480,125.82002940768926,11,121.20773253689605,1147,119.57471819004692,1005,119.02558480342627,1033,118.36510524196207,12,115.28473835434811,2,121.20773253689605
1208,11,1005,211.05348932918858,480,174.73891541703475,1075,161.58960560930754,948,159.3207671265405,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1209,11,1005,211.05348932918858,480,174.73891541703475,1075,161.58960560930754,948,159.3207671265405,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1210,11,1033,271.47427535560035,11,216.2638049617503,12,176.69328711757797,1169,176.69328711757797,1147,162.01152629824008,948,157.1619956568574,2,216.2638049617503
1211,11,480,108.62259314857731,11,102.91178411591349,1147,101.66546746169773,12,100.36341810342775,1169,100.36341810342775,1005,99.56953149076934,2,102.91178411591349
1212,11,1005,199.20596619309006,480,162.32034314782547,1075,151.7107051144566,948,147.5976815413308,1033,142.9830590450777,12,111.20246729781091,8,109.44807930000098
1213,11,1005,210.74379979280167,480,169.7335135911935,1075,157.60783818046778,948,154.59568660032014,1033,145.45623437633154,12,116.99927996093373,9,112.17397883622344
1214,11,1005,215.66581962341144,480,168.03040721930464,1075,155.28210835182955,948,150.2205091147145,1033,138.20227131450662,12,120.09134364424551,10,102.23866001934516
1215,11,1005,211.05348932918858,480,174.7389154170347,1075,161.58960560930754,948,159.3207671265405,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1216,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1217,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1218,11,11,270.0821383024156,10,133.52322509107194,1033,118.29914526339155,12,105.70577614210323,1169,105.70577614210323,1147,103.33228660733148,1,270.0821383024156
1219,11,1033,185.6174078443752,11,172.82191041856075,1005,157.11880662134928,480,139.35505243969837,948,133.84407810641608,1147,129.70539303144218,2,172.82191041856075
1220,11,11,274.3519557610506,10,133.52322509107194,1033,122.40900071361119,1147,106.78711169216857,12,105.70577614210323,1169,105.70577614210323,1,274.3519557610506
1221,11,11,107.92756721571348,1147,83.42510391391266,12,81.049765141857,1169,81.049765141857,1005,73.00292196130566,480,69.43363652243927,1,107.92756721571348
1222,11,11,95.16477667697228,1147,86.55850517894592,12,81.66687618038246,1169,81.66687618038246,1005,75.56813556561623,480,69.43363652243927,1,95.16477667697228
1223,11,11,95.16477667697228,1147,86.55850517894592,12,81.66687618038246,1169,81.66687618038246,1005,75.56813556561622,480,69.43363652243927,1,95.16477667697228
1224,11,480,73.58934421715225,1005,73.02045238483569,1033,60.85236834384581,948,59.541967222247784,12,49.431358079134434,1169,49.431358079134434,15,25.066238245602307
1225,11,1033,206.48704226756183,11,177.72752202206777,1147,131.94232487417935,12,131.92078799004727,1169,131.92078799004727,568,99.20780007944191,2,177.72752202206777
1226,11,11,207.03784511993825,1147,120.11212530373238,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1227,11,11,207.03784511993825,1147,120.11212530373238,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1228,11,11,207.03784511993825,1147,120.11212530373238,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1229,11,11,97.14224543356713,1147,84.47815822564225,12,78.44529910777183,1169,78.44529910777183,1005,75.56813556561622,480,69.43363652243927,1,97.14224543356713
1230,11,11,95.16477667697228,1147,86.55850517894592,12,81.66687618038246,1169,81.66687618038246,1005,75.56813556561622,480,69.43363652243927,1,95.16477667697228
1231,11,11,97.14224543356713,1147,84.47815822564225,12,78.44529910777183,1169,78.44529910777183,1005,75.56813556561622,480,69.43363652243927,1,97.14224543356713
1232,11,1141,94.58585435554318,1190,79.69587322215267,12,78.98629844449722,1169,78.98629844449722,11,72.47965312922463,1033,72.20045926055185,5,72.47965312922463
1233,11,11,233.0375864294967,10,117.54333412772276,1147,104.66682594054153,1100,93.55196697855341,568,89.192827527633,571,86.89032217424298,1,233.0375864294967
1234,11,11,233.0375864294967,10,117.54333412772276,1147,104.66682594054153,1100,93.55196697855341,568,89.192827527633,571,86.89032217424298,1,233.0375864294967
1235,11,11,100.06367600666802,12,90.7855488618418,1169,90.7855488618418,1147,85.6376266837318,1005,82.21215658180712,480,81.87102452034287,1,100.06367600666802
1236,11,11,100.06367600666802,12,90.7855488618418,1169,90.7855488618418,1147,85.6376266837318,1005,82.21215658180712,480,81.87102452034287,1,100.06367600666802
1237,11,11,100.06367600666802,12,90.7855488618418,1169,90.7855488618418,1147,85.6376266837318,1005,82.21215658180712,480,81.87102452034287,1,100.06367600666802
1238,11,1033,287.6031888484,11,219.11511672018324,12,211.58221487479636,1169,211.58221487479636,948,194.42901334144335,1157,191.01822659392465,2,219.11511672018324
1239,11,1033,287.6031888484,11,219.11511672018324,12,211.58221487479636,1169,211.58221487479636,948,194.42901334144335,1157,191.01822659392465,2,219.11511672018324
1240,11,11,97.14224543356713,1147,84.47815822564225,12,78.44529910777183,1169,78.44529910777183,1005,75.56813556561622,480,69.43363652243927,1,97.14224543356713
1241,11,11,97.14224543356713,1147,84.47815822564225,12,78.44529910777183,1169,78.44529910777183,1005,75.56813556561622,480,69.43363652243927,1,97.14224543356713
1242,11,1005,203.0467687370125,480,162.32034314782547,1075,151.7107051144566,948,147.5976815413308,1033,142.9830590450777,12,111.20246729781091,8,109.44807930000098
1243,11,11,189.82248779683246,1147,114.36758429743476,10,88.32834815028126,1033,75.74080138675858,1109,73.03810832333201,1150,69.09518537875041,1,189.82248779683246
1244,11,1005,156.48975883137368,948,126.82820657551473,480,117.66395003272217,10,110.49027031153342,930,107.37082050946177,1,104.81648848033866,19,73.10064453588124
1245,11,11,174.41986764431934,1033,146.12670060817499,12,103.55411939023864,1169,103.55411939023864,948,82.47850711012723,1190,80.7858042946998,1,174.41986764431934
1246,11,11,174.41986764431934,1033,146.12670060817499,12,103.55411939023864,1169,103.55411939023864,948,82.47850711012723,1190,80.7858042946998,1,174.41986764431934
1247,11,11,207.03784511993825,1147,120.11212530373238,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1248,11,11,189.82248779683252,1147,114.36758429743476,10,88.32834815028129,1033,75.74080138675859,1109,73.03810832333201,1150,69.09518537875043,1,189.82248779683252
1249,11,1033,364.3683459400716,11,184.37335739512145,12,167.82727933859854,1169,167.82727933859854,948,113.69877390008988,570,106.71474667683138,2,184.37335739512145
1250,11,1033,428.2830088812294,12,204.40497073895597,1169,204.40497073895597,11,198.90299718453193,948,150.8078018929349,1130,134.75870604508492,4,198.90299718453193
1251,11,1033,206.48704226756183,11,177.72752202206777,1147,131.94232487417935,12,131.92078799004727,1169,131.92078799004727,568,99.20780007944191,2,177.72752202206777
1252,11,1005,211.05348932918858,480,174.7389154170347,1075,161.5896056093075,948,159.32076712654055,1033,149.77792962932264,12,120.22085703354436,8,112.17397883622344
1253,11,1033,224.95369899341895,11,218.34872865852518,12,197.1489351037356,1169,197.1489351037356,1147,147.9905385513063,1157,128.09093019488134,2,218.34872865852518
1254,11,11,207.03784511993825,1147,120.11212530373237,10,82.78032397350869,1033,78.15352137542999,1109,76.35235019814574,567,67.20019705496313,1,207.03784511993825
1255,11,1005,207.65909903123537,480,155.61183495009539,1075,145.4032078569786,948,138.4974235295048,1033,131.40740073026168,12,111.07295390851206,10,99.5127604831227
1256,11,1005,210.14193212546093,480,172.57913776258602,1075,164.37694371677898,948,158.80847821566488,1033,142.31212676472623,12,123.5015900114529,9,105.23531751300237
1257,10,408,208.7232236645333,10,168.96775536698684,1190,163.18632626568956,1046,133.76494331386684,961,111.43640499348362,1033,104.9939183431256,2,168.96775536698684
1258,10,408,204.0686011673338,10,164.82583221855035,1190,153.64833675092845,1046,141.77355660603624,961,103.44515584306703,1147,103.20303768522375,2,164.82583221855035
1259,10,408,169.7544568311974,10,136.99492770837372,1046,136.49455636964436,1190,133.09282782906178,1147,129.73496969058917,11,117.46097728505679,2,136.99492770837372
1260,10,408,228.38463641691192,1190,175.7392534084439,10,165.98957206434608,1046,142.17939132729975,1033,117.4315462551927,1100,116.17958316473126,3,165.98957206434608
1261,10,408,213.35487433491227,1190,157.15645100970318,10,155.76948532985745,1147,153.2435927707934,1046,150.59383934073273,6,147.00961635402433,3,155.76948532985745
1262,10,408,294.8285845185389,1190,233.37491407090846,10,226.9648810734652,12,210.55148980201216,1169,210.55148980201216,1033,205.04619541613195,3,226.9648810734652
1263,10,408,294.8285845185389,1190,233.37491407090846,10,226.9648810734652,12,210.55148980201213,1169,210.55148980201213,1033,205.04619541613198,3,226.9648810734652
1264,10,408,283.2441720699645,1190,226.08729370567772,10,195.5458442131641,1033,191.85074709019216,12,190.99567564228698,1169,190.99567564228698,3,195.5458442131641
1265,10,408,326.7153466024785,1190,279.87930491881093,10,241.39032635514045,1033,231.6754453691668,12,218.32004537072413,1169,218.32004537072413,3,241.39032635514045
1266,10,408,342.5955854356082,12,276.3281470340195,1169,276.3281470340195,480,274.2725287941348,1190,258.33744273538116,10,254.20657526340838,6,254.20657526340838
1267,10,408,352.2222994455887,10,301.6450812194211,1190,297.60457094224523,12,249.07815439939975,1169,249.07815439939975,1033,241.1052032488764,2,301.6450812194211
1268,10,408,300.59350551310433,1190,237.82433144880613,10,229.76668064691526,12,205.4656095874876,1169,205.4656095874876,1033,188.62732969467376,3,229.76668064691526
1269,10,408,362.6479576819414,1190,305.74251825349273,10,291.15898191335964,12,256.9623564306241,1169,256.9623564306241,1033,236.940663029384,3,291.15898191335964
1270,10,1076,251.47817239193284,1046,215.13357033309399,1190,207.8494551127377,408,188.03010980914283,10,180.4265479511879,961,162.9384413588429,5,180.4265479511879
1271,10,408,368.94191766631064,1190,286.8978832052197,10,276.808964015815,1046,192.1039891898942,1033,185.50046054663383,11,175.7611493141539,3,276.808964015815
1272,10,408,354.8320381753053,1190,283.7564784598294,10,281.376303611149,1046,184.7513468403867,1033,178.38464302584794,12,172.02522837622138,3,281.376303611149
1273,10,408,354.8320381753053,1190,283.7564784598294,10,281.376303611149,1046,184.7513468403867,1033,178.38464302584794,12,172.02522837622138,3,281.376303611149
1274,10,408,347.1196265295095,1190,287.5264253681366,10,277.5285071929535,12,211.7446028924273,1169,211.7446028924273,1033,204.2378036332887,3,277.5285071929535
1275,10,1076,237.43272566700603,1046,216.45902231983015,1190,188.280299452434,408,178.71077527981296,10,175.2868662029243,961,150.95156763321805,5,175.2868662029243
1276,10,408,362.0226577015229,10,306.760201831316,1190,305.4337061753944,12,214.23728704040678,1169,214.23728704040678,1033,211.5404875864824,2,306.760201831316
1277,10,408,379.5242059426842,1190,304.84521187890965,10,287.6747614781519,12,205.3980517878913,1169,205.3980517878913,1033,204.805493584774,3,287.6747614781519
1278,10,1076,258.1090840569125,1046,161.36967462119628,3,127.60774889763337,1190,103.04332613697395,1081,101.76280753894561,1105,99.31219109671754,9,91.91541122041653
1279,10,408,345.8566727824659,1190,265.44111903066226,10,260.4405655609915,12,198.72661057810035,1169,198.72661057810035,1033,186.70627523110826,3,260.4405655609915
1280,10,408,340.9094977807696,1190,273.94209482137927,10,234.61314541227398,12,201.7359031580902,1169,201.7359031580902,1033,196.95068876389197,3,234.61314541227398
1281,10,408,352.85995321221395,1190,292.74146462239696,10,287.74133066188864,1033,211.6590564910081,12,211.26201079506592,1169,211.26201079506592,3,287.74133066188864
1282,10,408,374.9531634587886,1190,316.89935207084136,10,311.0300354567956,12,220.12227246863958,1169,220.12227246863958,1033,214.4472148808989,3,311.0300354567956
1283,10,408,329.86793742494757,1190,253.5637134793908,10,231.20887092262896,1033,196.64525342695848,12,194.76878130189542,1169,194.76878130189542,3,231.20887092262896
1284,10,408,301.6252066161164,1190,228.28634193404517,10,212.15910924010967,12,189.6488956113247,1169,189.6488956113247,1033,171.55696489424065,3,212.15910924010967
1285,10,408,294.51816710320264,1190,224.69312966639828,10,221.703138181057,12,183.70831765609648,1169,183.70831765609648,1033,179.94580684443687,3,221.703138181057
1286,10,408,349.3626306023746,1190,273.720310038279,10,247.68902673824576,12,210.3383650963156,1169,210.3383650963156,1033,206.72654804833954,3,247.68902673824576
1287,10,408,331.3605712387289,1190,288.2137408545651,10,286.008321641638,12,275.7459179554062,1169,275.7459179554062,1033,235.87543790648246,3,286.008321641638
1288,10,408,318.82637706912567,10,262.87753223102385,1190,258.51915478091587,12,212.1331933953688,1169,212.1331933953688,1033,191.65262589361592,2,262.87753223102385
1289,10,408,301.38665719411244,1190,249.42144423122548,10,244.6441912421485,480,204.97802714281238,1033,203.98121280136786,12,199.98374161771167,3,244.6441912421485
1290,10,408,312.97106964268687,1190,259.94578700754954,10,257.0007643982113,12,215.8518895208561,1169,215.8518895208561,1033,210.8153425062254,3,257.0007643982113
1291,10,408,301.38665719411244,1190,249.42144423122548,10,244.6441912421486,480,204.97802714281238,1033,203.98121280136783,12,199.98374161771164,3,244.6441912421486
1292,10,408,305.79098010305637,10,259.9301564317553,1190,253.42273512078165,1033,211.5305822853164,12,203.32297047218935,1169,203.32297047218935,2,259.9301564317553
1293,10,408,288.52920146356354,1190,256.16628090109356,10,242.66435826972196,12,209.08610527921718,1169,209.08610527921718,1033,206.4543881326217,3,242.66435826972196
1294,10,408,296.64683219856835,10,263.0613996415673,1190,257.7917889216222,12,206.27664477205292,1169,206.27664477205292,1033,204.89899866339974,2,263.0613996415673
1295,10,408,304.754863758045,10,260.5758767096675,1190,255.04824314131037,1033,192.83080911801275,12,190.52614865077547,1169,190.52614865077547,2,260.5758767096675
1296,10,408,317.37539255163074,10,268.04802148265964,1190,263.94707789710577,12,213.3358098356418,1169,213.3358098356418,1033,210.50990716929186,2,268.04802148265964
1297,10,408,294.30023720271674,1190,242.98349035332964,10,234.4313677732133,12,210.9974767877587,1169,210.9974767877587,480,204.97802714281238,3,234.4313677732133
1298,10,408,297.26479725473445,1190,251.26768363695433,10,248.54112610253463,12,204.86561428144321,1169,204.86561428144321,1033,198.85617414366055,3,248.54112610253463
1299,10,408,315.36174634627974,1190,272.22732230262244,10,269.2329864746824,12,237.3525990255422,1169,237.3525990255422,480,222.4998879121823,3,269.2329864746824
1300,10,408,290.34509683829043,10,244.2181000551443,1190,242.62700049677622,480,198.26951894508232,12,198.21494638905043,1169,198.21494638905043,2,244.2181000551443
1301,10,1076,240.50257187282523,1046,209.10637997032265,1190,177.75595667610986,408,166.48984119025135,10,165.07404273398916,961,142.96031848280145,5,165.07404273398916
1302,10,9,128.84120469337262,408,116.96878857404286,1033,114.87341519859838,948,109.02723594229728,1190,95.0589341265552,480,86.34100842576383,9,82.68468626557501
1303,10,408,282.4554356309559,10,231.51975365430926,1190,229.35911194014025,12,206.93698278035174,1169,206.93698278035174,1033,201.91647262777624,2,231.51975365430926
1304,10,408,289.30898049327914,1190,249.56181203936848,10,234.5464932188176,12,191.3227838029171,1169,191.3227838029171,480,184.9813450026803,3,234.5464932188176
1305,10,408,296.5972443580748,10,258.29508851265945,1190,256.31120563137756,12,221.76734167220351,1169,221.76734167220351,480,217.62179405650724,2,258.29508851265945
1306,10,408,314.05677382819164,1190,253.9159117515631,10,241.78113338511181,1033,196.04858255239316,12,190.59265459874425,1169,190.59265459874425,3,241.78113338511181
1307,10,408,314.05677382819164,1190,253.9159117515631,10,241.78113338511181,1033,196.04858255239316,12,190.59265459874425,1169,190.59265459874425,3,241.78113338511181
1308,10,408,300.13536555929386,10,254.50475597336967,1190,232.3740495681335,480,208.66949845656745,12,208.24051328268447,1169,208.24051328268447,2,254.50475597336967
1309,10,408,324.7132442569199,10,274.85657046194973,1190,273.97824404264816,12,215.8518895208561,1169,215.8518895208561,1033,210.81534250622536,2,274.85657046194973
1310,10,408,327.87410081470034,10,278.51379378991066,1190,277.8530678148072,12,211.76537620982535,1169,211.76537620982535,1033,211.7174487177242,2,278.51379378991066
1311,10,408,324.7132442569199,10,274.8565704619497,1190,273.97824404264816,12,215.8518895208561,1169,215.8518895208561,1033,210.81534250622536,2,274.8565704619497
1312,10,1076,266.4308140870831,1046,190.7247740965539,1190,156.7072711234617,408,152.4032462906511,10,140.40968769096057,3,136.47910642976353,5,140.40968769096057
1313,10,408,307.1487355239727,1190,244.33392549226215,10,243.00613151449423,12,220.40758918776658,1169,220.40758918776658,1033,215.85298819264358,3,243.00613151449423
1314,10,408,302.1078909740415,1190,241.46391259455302,10,238.34133222233166,12,224.82764307153482,1169,224.82764307153482,1033,222.13499702981275,3,238.34133222233166
1315,10,408,292.78536138237695,10,264.94975855742223,1190,262.82970059600444,1033,209.84707618986525,12,209.62359560484697,1169,209.62359560484697,2,264.94975855742223
1316,10,408,288.92389056618543,1190,259.32158633722975,10,255.6556866462323,12,196.8717712661453,1169,196.8717712661453,480,194.55429310049715,3,255.6556866462323
1317,10,408,318.28077036569465,1190,291.1844641267701,10,270.19177116978716,480,248.99869933425322,12,227.35831602158117,1169,227.35831602158117,3,270.19177116978716
1318,10,11,233.06961300446875,1033,179.27538111570556,12,166.5996153717814,1169,166.5996153717814,1147,137.12189681464653,480,133.84987175903612,8,119.3107957808424
1319,9,9,591.0258171934063,483,187.58871655495082,895,123.83339850461208,660,121.53776218347471,12,98.71208983572815,1169,98.71208983572815,1,591.0258171934063
1320,9,9,142.4481552401645,666,95.15750270050324,897,85.9557865606564,1055,84.19682625441291,1199,77.4737164343138,1042,75.25544034567372,1,142.4481552401645
1321,9,9,122.6992190975869,1109,59.616226888210434,930,58.06452501245093,483,43.21266658665728,1012,43.02516289144318,1100,42.59204383042294,1,122.6992190975869
1322,9,9,172.0731376129379,1147,118.12503086115068,6,104.3011119883938,660,70.19246420549217,668,65.46197727337844,1129,64.8292796810354,1,172.0731376129379
1323,9,9,168.71601750618603,1037,55.69936978364124,668,54.328024939611936,214,49.910122922852324,660,46.085875931044555,483,42.82710052685884,1,168.71601750618603
1324,9,9,275.1715493611505,895,89.48779941420135,668,70.61991677920332,660,66.8440934927053,930,62.80658856859606,483,56.057400019621305,1,275.1715493611505
1325,9,1174,222.3449606339507,9,149.3850709912178,479,135.32433975529807,478,130.12854916910965,739,127.61290411166505,740,127.61290411166505,2,149.3850709912178
1326,9,9,197.54686347267696,483,68.33891044356089,4,67.38909687766237,1047,58.92231743185391,1,58.0810887324579,1,58.0810887324579,1,197.54686347267696
1327,9,1088,147.19314060493457,9,119.71592172929469,449,82.33146073134625,1080,81.11990591046879,483,65.19991283292147,930,59.205356271669984,2,119.71592172929469
1328,9,483,87.75542693964772,1071,81.48440787062012,9,77.82791464747699,660,67.89236448303335,769,56.76355917523989,1129,56.70842506640972,3,77.82791464747699
1329,9,9,230.21470967917142,483,70.98209882061036,660,66.14695160274505,895,62.56709711012065,930,60.461565721312766,12,47.89959076964162,1,230.21470967917142
1330,9,9,136.70693962260358,1037,66.21808777827471,250,50.88328788025976,483,50.74809649755774,930,46.60760977540963,660,44.25602459789337,1,136.70693962260358
1331,9,9,269.9108048296363,660,94.99502336901179,930,68.56841825178068,483,65.72253996584003,895,62.381256632317026,668,62.20257672632849,1,269.9108048296363
1332,9,9,416.4669519112632,483,155.03422192984462,895,105.08104252707207,668,103.82631275830366,660,88.91910557281415,930,82.33466553614625,1,416.4669519112632
1333,9,9,275.1715493611505,895,89.48779941420135,668,70.61991677920332,660,66.8440934927053,930,62.80658856859606,483,56.057400019621305,1,275.1715493611505
1334,9,9,438.3974444540806,483,149.00331814709162,895,93.29316804626818,668,78.01878362399718,660,74.29561955759029,1100,73.04198487236766,1,438.3974444540806
1335,8,1057,217.23038413876887,1,147.04578105559528,1,147.04578105559528,473,123.80672746389453,732,111.91226990388142,930,82.30016614090927,143,6.759834094413022
1336,8,1057,217.23038413876887,1,147.04578105559528,1,147.04578105559528,473,123.80672746389453,732,111.91226990388142,930,82.30016614090927,143,6.759834094413022
1337,8,1057,217.23038413876887,1,147.04578105559528,1,147.04578105559528,473,123.80672746389453,732,111.91226990388142,930,82.30016614090927,143,6.759834094413022
1338,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1339,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1340,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1341,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1342,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1343,7,1178,101.83278428055063,10,59.69426589515058,7,55.40796758281522,1162,53.28805991855128,544,49.77854663783071,1036,47.95658899719572,3,55.40796758281522
1344,7,1178,121.43370444094204,7,90.9623493074628,32,83.98863036345838,9,68.84032561411405,1047,53.656708732575794,1037,53.51940586712277,2,90.9623493074628
